transaction_id,customer_id,product_id,product_name,transaction_date,experiment_condition,referring_channel,region_code,referral_discount,avg_income,churn_rate,brand_affinity_score,price_sensitivity,quality_orientation,aesthetic_importance,retail_price,cogs,review_star,review_text
T0001164,C00318,PRO_CLASSIC,Aura Pro Classic,2022-02-02,Professional,Direct,W,0,79170,0.22,5,Low,High,Med,1200,480,,
T0001164,C00318,GO_PLUS,Aura Go Plus,2022-02-02,Professional,Direct,W,0,79170,0.22,5,Low,High,Med,260,174.2,2.85,Bass sounds boomy with recessed mids; lacks clarity and nuance.
T0000786,C00223,GO_MAX,Aura Go Max,2022-02-03,Influencer,Affiliate,SE,0,83276,0.21,4,Low,High,Med,320,211.2,,
T0004472,C01207,GO_ACTIVE,Aura Go Active,2022-02-03,Professional,Social,NE,0,50814,0.16,3,High,Med,Med,280,193.2,,
T0002673,C00736,GO_AIR,Aura Go Air,2022-02-03,Influencer,Search,SW,0,65070,0.07,4,Med,Med,High,180,126,4.14,Loved the portability and simple controls; good value.
T0002673,C00736,GO_LITE,Aura Go Lite,2022-02-03,Influencer,Search,SW,0,65070,0.07,4,Med,Med,High,220,149.6,,
T0004472,C01207,GO_ACTIVE,Aura Go Active,2022-02-03,Professional,Social,NE,0,50814,0.16,3,High,Med,Med,280,193.2,,
T0000361,C00105,GO_ACTIVE,Aura Go Active,2022-02-04,Influencer,ReviewSite,NE,0,67658,0.09,4,Med,Med,High,280,193.2,4.13,Loved the portability and simple controls; good value.
T0000361,C00105,GO_MAX,Aura Go Max,2022-02-04,Influencer,ReviewSite,NE,0,67658,0.09,4,Med,Med,High,320,211.2,3.7,Battery and comfort are fantastic; a perfect starter.
T0002621,C00720,GO_LITE,Aura Go Lite,2022-02-06,Influencer,Search,NE,0,50506,0.18,3,High,Low,Med,220,149.6,,
T0000961,C00267,GO_PLUS,Aura Go Plus,2022-02-06,Influencer,Search,W,0,48691,0.18,3,High,Med,Med,260,174.2,3.57,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0002152,C00576,GO_AIR,Aura Go Air,2022-02-06,Influencer,Social,EU,0,70415,0.07,4,Med,Med,High,180,126,,
T0000686,C00195,GO_LITE,Aura Go Lite,2022-02-06,Influencer,Direct,MW,0,52739,0.17,3,High,Med,Med,220,149.6,,
T0002152,C00576,GO_MAX,Aura Go Max,2022-02-06,Influencer,Social,EU,0,70415,0.07,4,Med,Med,High,320,211.2,,
T0005244,C01426,GO_LITE,Aura Go Lite,2022-02-06,Influencer,Direct,EU,1,65998,0.07,4,Med,Med,High,220,149.6,,
T0005495,C01488,GO_ACTIVE,Aura Go Active,2022-02-06,Influencer,Search,MW,0,48487,0.19,3,High,Med,Med,280,193.2,,
T0001619,C00442,PRO_STUDIO,Aura Pro Studio,2022-02-06,Control,Search,SE,0,62949,0.10,4,Med,Med,High,1500,600,4.44,Sound is spacious with natural timbre; an endgame leap for me.
T0001619,C00442,GO_LITE,Aura Go Lite,2022-02-06,Control,Search,SE,0,62949,0.10,4,Med,Med,High,220,149.6,4.2,"Great everyday set—comfortable, convenient, and stylish."
T0002621,C00720,GO_PLUS,Aura Go Plus,2022-02-06,Influencer,Search,NE,0,50506,0.18,3,High,Low,Med,260,174.2,,
T0005244,C01426,GO_MAX,Aura Go Max,2022-02-06,Influencer,Direct,EU,1,65998,0.07,4,Med,Med,High,320,211.2,,
T0001660,C00451,GO_ACTIVE,Aura Go Active,2022-02-07,Professional,Email,NE,0,50556,0.18,3,High,Med,Med,280,193.2,,
T0001869,C00507,GO_LITE,Aura Go Lite,2022-02-07,Influencer,Email,MW,0,58263,0.09,4,Med,Med,High,220,149.6,,
T0004734,C01285,GO_ACTIVE,Aura Go Active,2022-02-07,Influencer,Email,EU,0,55171,0.18,3,High,Med,Med,280,193.2,,
T0004734,C01285,GO_LITE,Aura Go Lite,2022-02-07,Influencer,Email,EU,0,55171,0.18,3,High,Med,Med,220,149.6,,
T0003530,C00968,GO_AIR,Aura Go Air,2022-02-07,Influencer,Search,NE,0,47006,0.20,3,High,Med,Med,180,126,,
T0005245,C01426,GO_MAX,Aura Go Max,2022-02-07,Influencer,Social,EU,0,65998,0.07,4,Med,Med,High,320,211.2,,
T0005245,C01426,GO_MAX,Aura Go Max,2022-02-07,Influencer,Social,EU,0,65998,0.07,4,Med,Med,High,320,211.2,3.32,Battery and comfort are fantastic; a perfect starter.
T0001869,C00507,GO_LITE,Aura Go Lite,2022-02-07,Influencer,Email,MW,0,58263,0.09,4,Med,Med,High,220,149.6,3.91,Battery and comfort are fantastic; a perfect starter.
T0002542,C00703,GO_ACTIVE,Aura Go Active,2022-02-08,Professional,Email,MW,0,44300,0.19,3,High,Med,Med,280,193.2,,
T0002249,C00607,PRO_X,Aura Pro X,2022-02-08,Control,ReviewSite,EU,0,79935,0.21,5,Low,High,Med,1400,560,4.42,Soundstage is airy and natural; micro-detail retrieval is exceptional.
T0004009,C01086,GO_AIR,Aura Go Air,2022-02-08,Professional,Social,SW,0,48855,0.20,2,High,Med,Med,180,126,,
T0004215,C01141,PRO_X,Aura Pro X,2022-02-08,Influencer,Search,SE,0,59076,0.08,4,Med,Med,High,1400,560,4.2,Sound is spacious with natural timbre; an endgame leap for me.
T0002542,C00703,GO_ACTIVE,Aura Go Active,2022-02-08,Professional,Email,MW,0,44300,0.19,3,High,Med,Med,280,193.2,,
T0002476,C00679,GO_AIR,Aura Go Air,2022-02-08,Control,Direct,SW,0,65779,0.07,4,Med,Med,High,180,126,,
T0000170,C00047,GO_LITE,Aura Go Lite,2022-02-09,Professional,Search,W,0,47209,0.19,3,High,Med,Med,220,149.6,3.72,Very comfy with great battery life; sound is fine for commuting.
T0003894,C01059,GO_ACTIVE,Aura Go Active,2022-02-09,Control,Search,NE,0,51293,0.17,2,High,Med,Med,280,193.2,,
T0003894,C01059,GO_LITE,Aura Go Lite,2022-02-09,Control,Search,NE,0,51293,0.17,2,High,Med,Med,220,149.6,,
T0000127,C00036,GO_LITE,Aura Go Lite,2022-02-09,Professional,Search,NE,0,70062,0.08,4,Med,High,High,220,149.6,,
T0004979,C01356,GO_AIR,Aura Go Air,2022-02-09,Control,Direct,MW,0,65131,0.08,3,Med,Med,High,180,126,,
T0003894,C01059,GO_ACTIVE,Aura Go Active,2022-02-09,Control,Search,NE,0,51293,0.17,2,High,Med,Med,280,193.2,,
T0000127,C00036,GO_AIR,Aura Go Air,2022-02-09,Professional,Search,NE,0,70062,0.08,4,Med,High,High,180,126,3.88,Battery and comfort are fantastic; a perfect starter.
T0002606,C00717,GO_ACTIVE,Aura Go Active,2022-02-09,Influencer,Social,W,0,62450,0.08,4,Med,Med,High,280,193.2,3.94,Loved the portability and simple controls; good value.
T0003868,C01055,GO_MAX,Aura Go Max,2022-02-10,Influencer,Direct,NE,0,61758,0.08,4,Med,Med,Med,320,211.2,4.07,Battery and comfort are fantastic; a perfect starter.
T0001820,C00496,GO_LITE,Aura Go Lite,2022-02-10,Control,Social,SW,0,50523,0.18,3,High,Med,Med,220,149.6,,
T0001820,C00496,GO_MAX,Aura Go Max,2022-02-10,Control,Social,SW,0,50523,0.18,3,High,Med,Med,320,211.2,,
T0002452,C00672,GO_AIR,Aura Go Air,2022-02-10,Influencer,ReviewSite,NE,0,70462,0.09,3,Med,Med,High,180,126,,
T0003439,C00938,GO_AIR,Aura Go Air,2022-02-10,Influencer,Social,SE,0,60650,0.06,3,Med,Med,High,180,126,,
T0003430,C00935,PRO_X,Aura Pro X,2022-02-10,Control,ReviewSite,EU,0,86994,0.22,5,Low,High,Med,1400,560,5,"Build quality is superb, comfort is solid for long sessions, imaging is precise."
T0003868,C01055,GO_MAX,Aura Go Max,2022-02-10,Influencer,Direct,NE,0,61758,0.08,4,Med,Med,Med,320,211.2,,
T0003868,C01055,GO_PLUS,Aura Go Plus,2022-02-10,Influencer,Direct,NE,0,61758,0.08,4,Med,Med,Med,260,174.2,,
T0002452,C00672,GO_MAX,Aura Go Max,2022-02-10,Influencer,ReviewSite,NE,0,70462,0.09,3,Med,Med,High,320,211.2,4.14,Loved the portability and simple controls; good value.
T0002582,C00713,GO_PLUS,Aura Go Plus,2022-02-10,Professional,Search,NE,0,44794,0.17,3,High,Med,Med,260,174.2,,
T0000045,C00013,GO_ACTIVE,Aura Go Active,2022-02-10,Influencer,Search,EU,0,72301,0.07,4,Med,Med,High,280,193.2,3.95,Battery and comfort are fantastic; a perfect starter.
T0002882,C00786,GO_ACTIVE,Aura Go Active,2022-02-11,Influencer,Email,SE,0,70041,0.08,4,Med,Med,High,280,193.2,,
T0000565,C00161,GO_AIR,Aura Go Air,2022-02-11,Influencer,Social,SW,0,47840,0.17,3,High,Med,High,180,126,,
T0002827,C00773,PRO_X,Aura Pro X,2022-02-11,Influencer,ReviewSite,MW,0,84429,0.22,4,Low,High,Med,1400,560,,
T0004135,C01122,PRO_STUDIO,Aura Pro Studio,2022-02-11,Professional,Search,EU,0,66966,0.09,4,Med,Med,High,1500,600,4.26,Sound is spacious with natural timbre; an endgame leap for me.
T0003639,C00997,GO_ACTIVE,Aura Go Active,2022-02-11,Influencer,Direct,SW,0,72870,0.08,4,Med,Med,High,280,193.2,,
T0005119,C01389,PRO_CLASSIC,Aura Pro Classic,2022-02-12,Influencer,Direct,W,0,65915,0.06,4,Med,Med,High,1200,480,4.39,Stepping up from Go Plus to Pro Studio blew me away—stunning detail.
T0005284,C01436,PRO_CLASSIC,Aura Pro Classic,2022-02-12,Control,Email,NE,0,92903,0.22,5,Low,High,Med,1200,480,,
T0000092,C00029,GO_ACTIVE,Aura Go Active,2022-02-12,Influencer,Affiliate,W,0,47331,0.19,3,High,Med,Med,280,193.2,,
T0002688,C00738,GO_PLUS,Aura Go Plus,2022-02-12,Professional,Search,SE,0,63411,0.08,4,Med,Med,Med,260,174.2,,
T0002688,C00738,PRO_CLASSIC,Aura Pro Classic,2022-02-12,Professional,Search,SE,0,63411,0.08,4,Med,Med,Med,1200,480,,
T0002499,C00685,GO_ACTIVE,Aura Go Active,2022-02-13,Professional,Direct,SW,0,65349,0.08,4,Med,Med,High,280,193.2,,
T0002499,C00685,GO_ACTIVE,Aura Go Active,2022-02-13,Professional,Direct,SW,0,65349,0.08,4,Med,Med,High,280,193.2,,
T0002499,C00685,GO_PLUS,Aura Go Plus,2022-02-13,Professional,Direct,SW,0,65349,0.08,4,Med,Med,High,260,174.2,,
T0000437,C00125,PRO_CLASSIC,Aura Pro Classic,2022-02-13,Control,ReviewSite,NE,0,90058,0.23,5,Low,High,Med,1200,480,5,Impressive instrument separation and neutral tuning—reference-level clarity.
T0000437,C00125,GO_PLUS,Aura Go Plus,2022-02-13,Control,ReviewSite,NE,0,90058,0.23,5,Low,High,Med,260,174.2,,
T0000566,C00161,GO_LITE,Aura Go Lite,2022-02-14,Influencer,Direct,SW,0,47840,0.17,3,High,Med,High,220,149.6,4.26,Very comfy with great battery life; sound is fine for commuting.
T0005482,C01481,PRO_CLASSIC,Aura Pro Classic,2022-02-14,Influencer,Direct,MW,0,65416,0.07,4,Med,Med,High,1200,480,,
T0005482,C01481,PRO_STUDIO,Aura Pro Studio,2022-02-14,Influencer,Direct,MW,0,65416,0.07,4,Med,Med,High,1500,600,,
T0000566,C00161,GO_LITE,Aura Go Lite,2022-02-14,Influencer,Direct,SW,0,47840,0.17,3,High,Med,High,220,149.6,,
T0000341,C00097,GO_ACTIVE,Aura Go Active,2022-02-14,Influencer,Social,SE,0,46399,0.19,3,High,Med,High,280,193.2,,
T0002157,C00578,GO_PLUS,Aura Go Plus,2022-02-15,Influencer,Affiliate,MW,0,62122,0.08,3,Med,Med,High,260,174.2,,
T0003210,C00870,PRO_STUDIO,Aura Pro Studio,2022-02-15,Control,Direct,W,0,69781,0.08,4,Med,Med,High,1500,600,4.49,Finally understand what ‘resolution’ means—phenomenal upgrade.
T0003210,C00870,GO_AIR,Aura Go Air,2022-02-15,Control,Direct,W,0,69781,0.08,4,Med,Med,High,180,126,,
T0005226,C01420,PRO_STUDIO,Aura Pro Studio,2022-02-15,Professional,Social,SE,0,63227,0.06,3,Med,Med,High,1500,600,,
T0000605,C00174,GO_MAX,Aura Go Max,2022-02-15,Professional,Direct,W,0,89765,0.22,4,Low,High,Med,320,211.2,,
T0000605,C00174,PRO_X,Aura Pro X,2022-02-15,Professional,Direct,W,0,89765,0.22,4,Low,High,Med,1400,560,,
T0001272,C00348,GO_ACTIVE,Aura Go Active,2022-02-16,Control,ReviewSite,SE,0,85058,0.21,4,Low,High,Med,280,193.2,,
T0001272,C00348,PRO_X,Aura Pro X,2022-02-16,Control,ReviewSite,SE,0,85058,0.21,4,Low,High,Med,1400,560,4.47,Impressive instrument separation and neutral tuning—reference-level clarity.
T0000863,C00243,GO_AIR,Aura Go Air,2022-02-16,Professional,Direct,W,0,65720,0.08,4,Med,Med,High,180,126,,
T0001713,C00467,PRO_STUDIO,Aura Pro Studio,2022-02-16,Professional,Social,SE,0,42745,0.17,3,High,Low,Med,1500,600,,
T0000441,C00127,GO_PLUS,Aura Go Plus,2022-02-17,Control,Social,SE,0,61154,0.09,4,Med,Med,High,260,174.2,4.48,Battery and comfort are fantastic; a perfect starter.
T0000917,C00254,GO_LITE,Aura Go Lite,2022-02-17,Professional,Email,SE,0,45225,0.19,3,High,Med,Med,220,149.6,,
T0002025,C00541,GO_ACTIVE,Aura Go Active,2022-02-17,Influencer,Direct,EU,0,70246,0.08,4,Med,Med,High,280,193.2,,
T0001926,C00518,GO_LITE,Aura Go Lite,2022-02-17,Control,Social,EU,0,70254,0.08,4,Med,Med,High,220,149.6,,
T0003012,C00815,GO_PLUS,Aura Go Plus,2022-02-17,Professional,Affiliate,EU,0,68155,0.10,4,Med,Med,High,260,174.2,3.7,Loved the portability and simple controls; good value.
T0002025,C00541,GO_MAX,Aura Go Max,2022-02-17,Influencer,Direct,EU,0,70246,0.08,4,Med,Med,High,320,211.2,3.8,"Great everyday set—comfortable, convenient, and stylish."
T0004424,C01196,GO_AIR,Aura Go Air,2022-02-18,Influencer,Social,MW,0,67052,0.09,4,Med,Med,Med,180,126,4.36,Battery and comfort are fantastic; a perfect starter.
T0001128,C00310,GO_PLUS,Aura Go Plus,2022-02-18,Control,ReviewSite,NE,0,44469,0.18,3,High,Med,Med,260,174.2,,
T0001823,C00496,GO_PLUS,Aura Go Plus,2022-02-18,Influencer,Affiliate,SW,0,50523,0.18,3,High,Med,Med,260,174.2,,
T0001579,C00428,GO_ACTIVE,Aura Go Active,2022-02-18,Influencer,ReviewSite,MW,0,61466,0.06,4,Med,Med,Med,280,193.2,,
T0003242,C00884,PRO_CLASSIC,Aura Pro Classic,2022-02-19,Professional,Direct,MW,0,82139,0.23,4,Low,High,Med,1200,480,,
T0000870,C00244,GO_PLUS,Aura Go Plus,2022-02-19,Influencer,ReviewSite,NE,0,55136,0.16,3,High,Med,Med,260,174.2,,
T0003455,C00942,GO_LITE,Aura Go Lite,2022-02-20,Professional,Email,SW,0,47977,0.19,3,High,Med,Med,220,149.6,,
T0000228,C00063,GO_LITE,Aura Go Lite,2022-02-20,Influencer,Affiliate,W,0,68383,0.08,4,Med,High,Med,220,149.6,4.26,Loved the portability and simple controls; good value.
T0000830,C00234,GO_ACTIVE,Aura Go Active,2022-02-20,Influencer,ReviewSite,MW,0,49574,0.18,3,High,Med,Med,280,193.2,,
T0001612,C00440,PRO_STUDIO,Aura Pro Studio,2022-02-20,Control,ReviewSite,NE,0,88828,0.22,4,Low,High,Med,1500,600,,
T0002652,C00732,GO_LITE,Aura Go Lite,2022-02-20,Professional,ReviewSite,NE,0,63278,0.09,4,Med,Med,High,220,149.6,,
T0004497,C01214,GO_MAX,Aura Go Max,2022-02-21,Control,Search,MW,0,49142,0.19,3,High,Med,Med,320,211.2,3.92,Solid value for money; looks sleek and gets the job done.
T0002260,C00609,GO_LITE,Aura Go Lite,2022-02-21,Influencer,Social,SE,0,48897,0.19,3,High,Low,Med,220,149.6,,
T0002016,C00538,GO_PLUS,Aura Go Plus,2022-02-21,Control,Search,NE,0,79710,0.23,5,Low,High,Med,260,174.2,,
T0004757,C01294,GO_LITE,Aura Go Lite,2022-02-21,Professional,Social,SE,0,48488,0.18,3,High,Med,Med,220,149.6,3.4,Very comfy with great battery life; sound is fine for commuting.
T0002016,C00538,PRO_STUDIO,Aura Pro Studio,2022-02-21,Control,Search,NE,0,79710,0.23,5,Low,High,Med,1500,600,,
T0004497,C01214,GO_ACTIVE,Aura Go Active,2022-02-21,Control,Search,MW,0,49142,0.19,3,High,Med,Med,280,193.2,4.68,Very comfy with great battery life; sound is fine for commuting.
T0002260,C00609,GO_ACTIVE,Aura Go Active,2022-02-21,Influencer,Social,SE,0,48897,0.19,3,High,Low,Med,280,193.2,,
T0004068,C01103,GO_AIR,Aura Go Air,2022-02-21,Influencer,Social,W,0,66211,0.08,3,Med,Med,High,180,126,3.39,Loved the portability and simple controls; good value.
T0004546,C01229,GO_ACTIVE,Aura Go Active,2022-02-21,Influencer,Search,SE,0,62685,0.09,4,Med,Med,High,280,193.2,,
T0004068,C01103,GO_MAX,Aura Go Max,2022-02-21,Influencer,Social,W,0,66211,0.08,3,Med,Med,High,320,211.2,3.78,"Great everyday set—comfortable, convenient, and stylish."
T0004546,C01229,GO_AIR,Aura Go Air,2022-02-21,Influencer,Search,SE,0,62685,0.09,4,Med,Med,High,180,126,,
T0002485,C00680,PRO_CLASSIC,Aura Pro Classic,2022-02-22,Influencer,Social,MW,1,66312,0.08,4,Med,Med,High,1200,480,4.47,Finally understand what ‘resolution’ means—phenomenal upgrade.
T0002851,C00779,GO_ACTIVE,Aura Go Active,2022-02-22,Influencer,Affiliate,SW,0,50907,0.18,3,High,Med,High,280,193.2,,
T0000367,C00106,PRO_STUDIO,Aura Pro Studio,2022-02-22,Professional,Search,MW,0,81030,0.23,4,Low,High,Med,1500,600,,
T0002065,C00553,GO_PLUS,Aura Go Plus,2022-02-22,Influencer,Email,NE,0,43479,0.19,3,High,Med,Med,260,174.2,,
T0002065,C00553,GO_AIR,Aura Go Air,2022-02-22,Influencer,Email,NE,0,43479,0.19,3,High,Med,Med,180,126,4.38,Solid value for money; looks sleek and gets the job done.
T0005352,C01452,GO_AIR,Aura Go Air,2022-02-22,Influencer,Email,SW,0,46350,0.18,3,High,Med,Med,180,126,4.39,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0005079,C01380,GO_LITE,Aura Go Lite,2022-02-23,Influencer,Email,SE,0,44647,0.17,3,High,Med,Med,220,149.6,,
T0000235,C00064,GO_MAX,Aura Go Max,2022-02-23,Professional,Email,SE,0,48126,0.18,3,High,Med,Med,320,211.2,3.19,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0003076,C00835,GO_PLUS,Aura Go Plus,2022-02-23,Professional,Affiliate,NE,0,47368,0.18,3,High,Med,Med,260,174.2,,
T0004943,C01349,GO_AIR,Aura Go Air,2022-02-23,Influencer,Email,SW,0,59755,0.06,4,Med,Med,High,180,126,,
T0004059,C01102,GO_ACTIVE,Aura Go Active,2022-02-23,Influencer,Social,NE,0,67402,0.08,4,Med,Med,High,280,193.2,,
T0000335,C00095,GO_ACTIVE,Aura Go Active,2022-02-23,Influencer,Social,W,0,46691,0.17,3,High,Med,Med,280,193.2,,
T0005079,C01380,GO_MAX,Aura Go Max,2022-02-23,Influencer,Email,SE,0,44647,0.17,3,High,Med,Med,320,211.2,3.85,Solid value for money; looks sleek and gets the job done.
T0004059,C01102,GO_ACTIVE,Aura Go Active,2022-02-23,Influencer,Social,NE,0,67402,0.08,4,Med,Med,High,280,193.2,4.03,"Great everyday set—comfortable, convenient, and stylish."
T0004863,C01324,PRO_STUDIO,Aura Pro Studio,2022-02-24,Professional,Direct,SE,0,90209,0.23,5,Low,High,Med,1500,600,,
T0004010,C01087,GO_LITE,Aura Go Lite,2022-02-24,Professional,Search,NE,0,52066,0.18,3,High,Med,Med,220,149.6,,
T0004585,C01237,PRO_CLASSIC,Aura Pro Classic,2022-02-24,Professional,Search,EU,0,64949,0.07,4,Med,Med,Med,1200,480,,
T0001006,C00275,GO_LITE,Aura Go Lite,2022-02-24,Influencer,Social,W,0,49319,0.19,3,High,Med,Med,220,149.6,4.37,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0000682,C00194,GO_MAX,Aura Go Max,2022-02-24,Control,Direct,NE,0,48254,0.18,3,High,Low,Med,320,211.2,,
T0000682,C00194,GO_PLUS,Aura Go Plus,2022-02-24,Control,Direct,NE,0,48254,0.18,3,High,Low,Med,260,174.2,4.01,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0001006,C00275,GO_AIR,Aura Go Air,2022-02-24,Influencer,Social,W,0,49319,0.19,3,High,Med,Med,180,126,,
T0002075,C00554,GO_MAX,Aura Go Max,2022-02-24,Influencer,Social,EU,0,52846,0.19,3,High,Med,Med,320,211.2,3.86,Very comfy with great battery life; sound is fine for commuting.
T0000528,C00149,PRO_X,Aura Pro X,2022-02-24,Professional,ReviewSite,W,0,83862,0.22,5,Low,High,Med,1400,560,4.51,"Build quality is superb, comfort is solid for long sessions, imaging is precise."
T0000822,C00233,GO_LITE,Aura Go Lite,2022-02-25,Influencer,Social,MW,0,53396,0.17,3,High,Med,Med,220,149.6,4.3,Very comfy with great battery life; sound is fine for commuting.
T0000831,C00235,PRO_CLASSIC,Aura Pro Classic,2022-02-25,Control,Affiliate,NE,0,85398,0.22,5,Low,High,Med,1200,480,,
T0001035,C00282,PRO_X,Aura Pro X,2022-02-25,Influencer,Search,EU,0,49431,0.17,3,High,Med,Med,1400,560,,
T0001035,C00282,GO_MAX,Aura Go Max,2022-02-25,Influencer,Search,EU,0,49431,0.17,3,High,Med,Med,320,211.2,,
T0005337,C01449,GO_AIR,Aura Go Air,2022-02-25,Professional,Affiliate,MW,0,61642,0.08,4,Med,Med,High,180,126,,
T0005337,C01449,GO_AIR,Aura Go Air,2022-02-25,Professional,Affiliate,MW,0,61642,0.08,4,Med,Med,High,180,126,,
T0003994,C01084,GO_AIR,Aura Go Air,2022-02-27,Influencer,Email,MW,0,64092,0.09,4,Med,Med,High,180,126,4.44,Battery and comfort are fantastic; a perfect starter.
T0004849,C01319,PRO_STUDIO,Aura Pro Studio,2022-02-27,Professional,ReviewSite,NE,0,84935,0.24,4,Low,High,Med,1500,600,4.86,Soundstage is airy and natural; micro-detail retrieval is exceptional.
T0004954,C01349,PRO_STUDIO,Aura Pro Studio,2022-02-27,Influencer,Search,SW,0,59755,0.06,4,Med,Med,High,1500,600,4.95,Sound is spacious with natural timbre; an endgame leap for me.
T0004094,C01107,GO_AIR,Aura Go Air,2022-03-01,Control,Search,NE,0,46728,0.18,3,High,Med,High,180,126,,
T0002296,C00619,GO_AIR,Aura Go Air,2022-03-02,Professional,Affiliate,NE,0,62745,0.08,4,Med,Med,Med,180,126,3.96,Battery and comfort are fantastic; a perfect starter.
T0001379,C00382,GO_LITE,Aura Go Lite,2022-03-02,Influencer,Direct,EU,0,48538,0.16,3,High,Low,Med,220,149.6,,
T0002746,C00752,GO_AIR,Aura Go Air,2022-03-02,Influencer,ReviewSite,EU,0,70281,0.10,4,Med,Med,Med,180,126,,
T0002746,C00752,GO_MAX,Aura Go Max,2022-03-02,Influencer,ReviewSite,EU,0,70281,0.10,4,Med,Med,Med,320,211.2,,
T0004882,C01331,GO_MAX,Aura Go Max,2022-03-02,Influencer,Search,MW,0,52729,0.19,3,High,Med,Med,320,211.2,,
T0004083,C01105,GO_LITE,Aura Go Lite,2022-03-02,Professional,Direct,NE,0,64792,0.08,4,Med,Med,High,220,149.6,,
T0002932,C00799,GO_MAX,Aura Go Max,2022-03-03,Control,Social,NE,0,50522,0.18,3,High,Med,Med,320,211.2,,
T0002788,C00762,GO_PLUS,Aura Go Plus,2022-03-03,Influencer,Social,SW,0,44780,0.17,3,High,Med,Med,260,174.2,,
T0002917,C00797,GO_LITE,Aura Go Lite,2022-03-03,Influencer,Email,SE,0,60069,0.07,4,Med,Med,High,220,149.6,,
T0002759,C00757,GO_AIR,Aura Go Air,2022-03-03,Influencer,Email,MW,0,47767,0.17,3,High,Med,Med,180,126,4.27,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0002306,C00621,PRO_X,Aura Pro X,2022-03-03,Professional,Direct,W,0,91628,0.23,5,Low,High,Med,1400,560,,
T0002119,C00570,GO_PLUS,Aura Go Plus,2022-03-03,Influencer,Social,SE,0,43341,0.18,3,High,Med,Med,260,174.2,,
T0000137,C00039,GO_PLUS,Aura Go Plus,2022-03-03,Professional,Social,SE,0,48618,0.19,3,High,Med,Med,260,174.2,,
T0002695,C00740,GO_MAX,Aura Go Max,2022-03-04,Influencer,Social,SE,0,50686,0.21,3,High,Med,Med,320,211.2,,
T0002021,C00539,GO_AIR,Aura Go Air,2022-03-04,Professional,Search,SE,0,49266,0.18,3,High,Med,Med,180,126,,
T0003930,C01065,PRO_CLASSIC,Aura Pro Classic,2022-03-04,Influencer,Direct,MW,0,45568,0.17,3,High,Med,Med,1200,480,,
